"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1485",1605,80,2160,10,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,123,233,"blue",121111,NA,"False","prior_inference",3,2,1,3,22,26,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0,0,1,1,0,0,0.66667,0.33333,0,0.33286,0.33286,0.33427,0.33427,0.33286,0.33286,0.33404,0.33333,0.33263,121111,306.75223954101
"1486",1606,80,1942,11,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,132,112,"striped",111212,NA,"False","prior_inference",2,1,3,23,16,10,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,1,0,0.33333,0,0.66667,0.33263,0.33404,0.33333,0.33286,0.33427,0.33286,0.33333,0.33263,0.33404,111212,154.649148107095
"1487",1607,80,1026,12,"english","clouds",0.65,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,122,NA,232,133,"red",212212,NA,"True","prior_inference",3,1,2,13,17,25,0.39394,0.30303,0.30303,0.30303,0.39394,0.30303,NA,NA,NA,0.66667,0,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,0.36342,0.30324,0.33333,0.33333,0.36202,0.30465,0.33333,0.33353,0.33314,212212,140.571586512995
"1488",1608,80,1043,13,"english","clouds",0.5,"circles",0.65,"squares",0.5,"solid things",0.65,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,212,NA,132,113,"red",212212,NA,"True","prior_inference",3,1,2,11,16,19,0.30303,0.39394,0.30303,0.39394,0.30303,0.30303,NA,NA,NA,0,0.66667,0.33333,0.66667,0.33333,0,0.33333,0.66667,0,0.30465,0.36202,0.33333,0.36342,0.33333,0.30324,0.33333,0.33353,0.33314,212212,140.571586512995
"1489",1609,80,287,14,"english","clouds",0.7,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.65,NA,NA,NA,NA,NA,NA,NA,123,NA,221,113,"striped",212222,NA,"True","prior_inference",2,1,3,22,5,19,0.41176,0.29412,0.29412,NA,NA,NA,0.30303,0.30303,0.39394,0.66667,0,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,0.36342,0.30324,0.33333,0.33314,0.33353,0.33333,0.30324,0.33333,0.36342,212222,138.364534395739
"1490",1610,80,199,15,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.7,NA,NA,NA,NA,NA,NA,NA,213,NA,212,212,"solid",323212,NA,"True","prior_inference",2,1,3,20,11,11,0.33333,0.33333,0.33333,NA,NA,NA,0.29412,0.29412,0.41176,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29496,0.37171,323212,69.4310351850011
"1501",1621,81,2225,6,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,133,NA,233,333,"green",323211,NA,"True","prior_inference",3,2,1,25,26,27,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,154.604285154938
"1502",1622,81,200,7,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.7,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,132,NA,131,131,"polka-dotted",323212,NA,"True","prior_inference",2,3,1,16,7,7,0.29412,0.41176,0.29412,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,323212,78.4879628900978
"1503",1623,81,175,8,"English","solid things",0.7,"striped things",0.6,"polka-dotted things",0.7,"blue things",0.5,"red things",0.7,"green things",0.3,NA,NA,NA,NA,NA,NA,NA,222,NA,223,223,"circle",323212,NA,"True","prior_inference",1,2,3,14,23,23,NA,NA,NA,0.35,0.3,0.35,0.33333,0.46667,0.2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,323212,47.7868283168438
"1504",1624,81,447,9,"English","solid things",0.5,"striped things",0.65,"polka-dotted things",0.3,"clouds",0.4,"circles",0.4,"squares",0.65,NA,NA,NA,NA,NA,NA,NA,322,NA,132,232,"red",321112,NA,"True","prior_inference",3,2,1,15,16,17,0.27586,0.27586,0.44828,0.34483,0.44828,0.2069,NA,NA,NA,0,0,1,0.33333,0.66667,0,0.33333,0.33333,0.33333,0,0,1,0.33333,0.66667,0,0.33333,0.33333,0.33333,321211,175.323350500953
"1505",1625,81,603,10,"English","clouds",0.45,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.6,NA,NA,NA,NA,NA,NA,NA,233,NA,232,111,"green",112121,NA,"False","prior_inference",3,1,2,26,17,1,0.31034,0.34483,0.34483,0.3125,0.3125,0.375,NA,NA,NA,0,0.66667,0.33333,0,0.33333,0.66667,0,0,1,0,0.66667,0.33333,0,0.33333,0.66667,0,0,1,112121,144.129303397713
"1506",1626,81,2033,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.65,"blue things",0.5,"red things",0.6,"green things",0.4,NA,NA,NA,NA,NA,NA,NA,332,NA,333,312,"square",322122,NA,"True","prior_inference",1,2,3,18,27,12,NA,NA,NA,0.30303,0.30303,0.39394,0.33333,0.4,0.26667,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.66667,0,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.66667,0,322122,132.034715023066
"1507",1627,81,1247,12,"English","clouds",0.5,"circles",0.65,"squares",0.5,"blue things",0.65,"red things",0.55,"green things",0.4,NA,NA,NA,NA,NA,NA,NA,211,NA,223,333,"solid",112112,NA,"False","prior_inference",2,1,3,2,23,27,0.30303,0.39394,0.30303,NA,NA,NA,0.40625,0.34375,0.25,0.33333,0.66667,0,1,0,0,0.66667,0.33333,0,0.33333,0.66667,0,1,0,0,0.66667,0.33333,0,112112,128.241221300469
"1508",1628,81,647,13,"English","blue things",0.65,"red things",0.4,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,211,332,"cloud",112121,NA,"False","prior_inference",1,3,2,1,2,18,NA,NA,NA,0.33333,0.33333,0.33333,0.41935,0.25806,0.32258,1,0,0,0.66667,0.33333,0,0.66667,0,0.33333,1,0,0,0.66667,0.33333,0,0.66667,0,0.33333,112121,136.915288265254
"1509",1629,81,1913,14,"English","clouds",0.4,"circles",0.45,"squares",0.45,"solid things",0.35,"striped things",0.65,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,111,112,"green",111212,NA,"False","prior_inference",3,1,2,23,1,10,0.30769,0.34615,0.34615,0.23333,0.43333,0.33333,NA,NA,NA,0,0.66667,0.33333,0,0.66667,0.33333,0,0,1,0,0.66667,0.33333,0,0.66667,0.33333,0,0,1,111212,125.664818953394
"1510",1630,81,127,15,"English","solid things",0.55,"striped things",0.4,"polka-dotted things",0.4,"blue things",0.45,"red things",0.6,"green things",0.4,NA,NA,NA,NA,NA,NA,NA,312,NA,332,221,"square",212111,NA,"True","prior_inference",1,2,3,12,18,5,NA,NA,NA,0.40741,0.2963,0.2963,0.31034,0.41379,0.27586,0.33333,0,0.66667,1,0,0,0,0.66667,0.33333,0.33333,0,0.66667,1,0,0,0,0.66667,0.33333,212111,208.074345129329
"1521",1641,82,432,6,"English","solid things",1,"striped things",0,"polka-dotted things",0.55,"blue things",1,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,113,NA,122,121,"cloud",321112,NA,"True","prior_inference",1,2,3,19,13,4,NA,NA,NA,0.64516,0,0.35484,0.5,0,0.5,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0,1,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0,1,321211,115.780675208977
"1522",1642,82,978,7,"English","clouds",0,"circles",0,"squares",1,"solid things",0.5,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,331,NA,223,123,"blue",121112,NA,"False","prior_inference",3,1,2,9,23,22,0,0,1,0.33333,0,0.66667,NA,NA,NA,0,0,1,0.33333,0,0.66667,0.66667,0.33333,0,0,0,1,0.33333,0,0.66667,0.66667,0.33333,0,121211,0.636514168294813
"1523",1643,82,2150,8,"English","solid things",1,"striped things",0.5,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,111,NA,332,233,"cloud",111112,NA,"False","prior_inference",1,2,3,1,18,26,NA,NA,NA,0.66667,0.33333,0,1,0,0,1,0,0,0.66667,0.33333,0,1,0,0,1,0,0,0.66667,0.33333,0,1,0,0,111211,0.636514168294813
"1524",1644,82,2351,9,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",1,"clouds",0.5,"circles",1,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,231,NA,233,232,"blue",113232,NA,"False","prior_inference",3,2,1,8,26,17,0.25,0.5,0.25,0.25,0.25,0.5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,113232,2.19722457733622
"1525",1645,82,750,10,"English","blue things",1,"red things",0,"green things",0.5,"clouds",0.5,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,211,NA,212,321,"solid",212122,NA,"True","prior_inference",2,3,1,2,11,6,0.33333,0.66667,0,NA,NA,NA,0.66667,0,0.33333,0.33333,0.66667,0,0.66667,0,0.33333,0.66667,0,0.33333,0.33333,0.66667,0,0.66667,0,0.33333,0.66667,0,0.33333,212122,1.27302833658963
"1526",1646,82,442,11,"English","blue things",1,"red things",0.5,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,221,NA,213,233,"circle",321112,NA,"True","prior_inference",1,3,2,5,20,26,NA,NA,NA,0,1,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0,1,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0,1,0,0.66667,0.33333,0,321211,0.636514168294813
"1527",1647,82,380,12,"English","clouds",1,"circles",0.5,"squares",0,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,113,313,"red",122132,NA,"False","prior_inference",3,1,2,10,19,21,0.66667,0.33333,0,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,123221,1.73512645696292
"1528",1648,82,300,13,"English","solid things",0,"striped things",0.5,"polka-dotted things",1,"clouds",1,"circles",0.5,"squares",0,NA,NA,NA,NA,NA,NA,NA,132,NA,312,131,"red",212222,NA,"True","prior_inference",3,2,1,16,12,7,0.66667,0.33333,0,0,0.33333,0.66667,NA,NA,NA,0.66667,0.33333,0,0,0.33333,0.66667,0,0.66667,0.33333,0.66667,0.33333,0,0,0.33333,0.66667,0,0.66667,0.33333,212222,1.27302833658963
"1529",1649,82,486,14,"English","blue things",0,"red things",0,"green things",1,"solid things",1,"striped things",0,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,213,NA,231,322,"circle",211111,NA,"True","prior_inference",1,3,2,20,8,15,NA,NA,NA,1,0,0,0,0,1,0.33333,0.66667,0,1,0,0,0,0,1,0.33333,0.66667,0,1,0,0,0,0,1,211111,9.13821279112399e-98
"1530",1650,82,117,15,"English","solid things",0,"striped things",0,"polka-dotted things",1,"blue things",0,"red things",1,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,332,NA,312,221,"square",212111,NA,"True","prior_inference",1,2,3,18,12,5,NA,NA,NA,0,0,1,0,0.66667,0.33333,0.33333,0,0.66667,0,0,1,0,0.66667,0.33333,0.33333,0,0.66667,0,0,1,0,0.66667,0.33333,212111,0.636514168294813
"1541",1661,83,350,6,"english","solid things",0.2,"striped things",0.15,"polka-dotted things",0.85,"clouds",0.6,"circles",0.65,"squares",0,NA,NA,NA,NA,NA,NA,NA,131,NA,111,123,"blue",213211,NA,"True","prior_inference",3,2,1,7,1,22,0.48,0.52,0,0.16667,0.125,0.70833,NA,NA,NA,0.33333,0.33333,0.33333,0,0,1,0.66667,0.33333,0,0.33333,0.33333,0.33333,0,0,1,0.66667,0.33333,0,213211,68.0416983394077
"1542",1662,83,456,7,"english","clouds",0.05,"circles",0.85,"squares",0,"blue things",0,"red things",1,"green things",0.3,NA,NA,NA,NA,NA,NA,NA,332,NA,233,121,"polka-dotted",211111,NA,"True","prior_inference",2,1,3,18,26,4,0.05556,0.94444,0,NA,NA,NA,0,0.76923,0.23077,0,0,1,0.33333,0,0.66667,0,1,0,0,0,1,0.33333,0,0.66667,0,1,0,211111,283.299245778163
"1543",1663,83,2115,8,"english","blue things",0,"red things",0.8,"green things",0,"solid things",0,"striped things",0,"polka-dotted things",0.8,NA,NA,NA,NA,NA,NA,NA,332,NA,111,221,"square",111112,NA,"False","prior_inference",1,3,2,18,1,5,NA,NA,NA,0,0,1,0,1,0,0,0,1,0,0,1,0,0.66667,0.33333,0,0,1,0,0,1,0,0.66667,0.33333,111211,0.405465108108164
"1544",1664,83,2245,9,"english","blue things",0,"red things",0.65,"green things",0,"clouds",0,"circles",0,"squares",0.8,NA,NA,NA,NA,NA,NA,NA,322,NA,122,222,"striped",323211,NA,"True","prior_inference",2,3,1,15,13,14,0,0,1,NA,NA,NA,0,1,0,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,1.09861228866811
"1545",1665,83,39,10,"english","clouds",0.55,"circles",0.7,"squares",0,"blue things",0,"red things",0.75,"green things",0,NA,NA,NA,NA,NA,NA,NA,132,NA,222,223,"polka-dotted",122112,NA,"False","prior_inference",2,1,3,16,14,23,0.44,0.56,0,NA,NA,NA,0,1,0,0.66667,0,0.33333,0.33333,0,0.66667,0.33333,0.66667,0,0.66667,0,0.33333,0.33333,0,0.66667,0.33333,0.66667,0,122112,128.789602113308
"1546",1666,83,163,11,"english","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,211,NA,221,221,"circle",323212,NA,"True","prior_inference",1,2,3,2,5,5,NA,NA,NA,1,0,0,1,0,0,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,323212,1.50407739677627
"1547",1667,83,692,12,"english","clouds",0,"circles",0,"squares",1,"solid things",1,"striped things",0,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,313,NA,223,112,"green",212211,NA,"True","prior_inference",3,1,2,21,23,10,0,0,1,1,0,0,NA,NA,NA,0,0,1,0.66667,0,0.33333,0.33333,0,0.66667,0,0,1,0.66667,0,0.33333,0.33333,0,0.66667,212211,0.405465108108164
"1548",1668,83,745,13,"english","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,321,NA,322,131,"square",212122,NA,"True","prior_inference",1,2,3,6,15,7,NA,NA,NA,0.33333,0.33333,0.33333,1,0,0,0,0.33333,0.66667,0.33333,0.66667,0,0.66667,0,0.33333,0,0.33333,0.66667,0.33333,0.66667,0,0.66667,0,0.33333,212122,76.9887111073421
"1549",1669,83,1487,14,"english","clouds",1,"circles",1,"squares",0,"solid things",0,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,131,NA,333,233,"blue",123211,NA,"False","prior_inference",3,1,2,7,27,26,0.5,0.5,0,0,0,1,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,1,0,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,123211,115.365283625357
"1550",1670,83,1950,15,"english","clouds",1,"circles",0,"squares",0,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,111,NA,332,322,"solid",111212,NA,"False","prior_inference",2,1,3,1,18,15,1,0,0,NA,NA,NA,1,0,0,0.66667,0.33333,0,1,0,0,0.66667,0,0.33333,0.66667,0.33333,0,1,0,0,0.66667,0,0.33333,111212,0.810930216216329
"1561",1681,84,1256,6,"English","clouds",0.15,"circles",0.6,"squares",0.15,"solid things",0.15,"striped things",0.85,"polka-dotted things",0.15,NA,NA,NA,NA,NA,NA,NA,223,NA,131,312,"green",111111,NA,"False","prior_inference",3,1,2,23,7,12,0.16667,0.66667,0.16667,0.13043,0.73913,0.13043,NA,NA,NA,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,111111,135.784066533425
"1562",1682,84,1860,7,"English","solid things",0.15,"striped things",0.75,"polka-dotted things",0.15,"blue things",0.1,"red things",0.8,"green things",0.15,NA,NA,NA,NA,NA,NA,NA,322,NA,212,212,"square",123212,NA,"False","prior_inference",1,2,3,15,11,11,NA,NA,NA,0.14286,0.71429,0.14286,0.09524,0.7619,0.14286,0.33333,0,0.66667,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0,0.66667,0.33333,0.33333,0.33333,0.33333,123212,34.2480482163209
"1563",1683,84,1172,8,"English","solid things",0.7,"striped things",0.1,"polka-dotted things",0.1,"clouds",0.95,"circles",0.3,"squares",0.1,NA,NA,NA,NA,NA,NA,NA,113,NA,213,112,"green",212232,NA,"True","prior_inference",3,2,1,19,20,10,0.7037,0.22222,0.07407,0.77778,0.11111,0.11111,NA,NA,NA,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,213222,52.6881713810025
"1564",1684,84,2008,9,"English","blue things",0.9,"red things",0.05,"green things",0.25,"solid things",0.15,"striped things",0.15,"polka-dotted things",0.85,NA,NA,NA,NA,NA,NA,NA,131,NA,132,111,"cloud",322122,NA,"True","prior_inference",1,3,2,7,16,1,NA,NA,NA,0.13043,0.13043,0.73913,0.75,0.04167,0.20833,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,322122,40.5542779047217
"1565",1685,84,1003,10,"English","clouds",0.5,"circles",0.15,"squares",0.9,"solid things",0.9,"striped things",0.5,"polka-dotted things",0.1,NA,NA,NA,NA,NA,NA,NA,313,NA,233,331,"green",212212,NA,"True","prior_inference",3,1,2,21,26,9,0.32258,0.09677,0.58065,0.6,0.33333,0.06667,NA,NA,NA,0.33333,0,0.66667,0.66667,0.33333,0,0,0.33333,0.66667,0.33333,0,0.66667,0.66667,0.33333,0,0,0.33333,0.66667,212212,38.8481627714855
"1566",1686,84,445,11,"English","clouds",0.5,"circles",0.9,"squares",0.15,"blue things",0.85,"red things",0.1,"green things",0.1,NA,NA,NA,NA,NA,NA,NA,211,NA,313,312,"solid",321112,NA,"True","prior_inference",2,1,3,2,21,12,0.32258,0.58065,0.09677,NA,NA,NA,0.80952,0.09524,0.09524,0.33333,0.66667,0,0.33333,0.33333,0.33333,1,0,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,1,0,0,321211,66.7709061939856
"1567",1687,84,488,12,"English","clouds",0.15,"circles",0.85,"squares",0.15,"blue things",0.1,"red things",0.1,"green things",0.8,NA,NA,NA,NA,NA,NA,NA,223,NA,321,112,"striped",211111,NA,"True","prior_inference",2,1,3,23,6,10,0.13043,0.73913,0.13043,NA,NA,NA,0.1,0.1,0.8,0,1,0,0,0.66667,0.33333,0,0,1,0,1,0,0,0.66667,0.33333,0,0,1,211111,105.717292897173
"1568",1688,84,689,13,"English","clouds",0.2,"circles",0.15,"squares",0.95,"solid things",0.95,"striped things",0.5,"polka-dotted things",0.05,NA,NA,NA,NA,NA,NA,NA,312,NA,132,211,"red",212211,NA,"True","prior_inference",3,1,2,12,16,2,0.15385,0.11538,0.73077,0.63333,0.33333,0.03333,NA,NA,NA,0,0,1,0.66667,0.33333,0,0,0.66667,0.33333,0,0,1,0.66667,0.33333,0,0,0.66667,0.33333,212211,70.0978875100652
"1569",1689,84,215,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.75,"striped things",0.1,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,113,223,"cloud",212132,NA,"False","prior_inference",1,3,2,19,19,23,NA,NA,NA,0.55556,0.07407,0.37037,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,213221,18.6364653433313
"1570",1690,84,2106,15,"English","blue things",0.15,"red things",0.5,"green things",0.8,"solid things",0.35,"striped things",0.3,"polka-dotted things",0.8,NA,NA,NA,NA,NA,NA,NA,233,NA,311,121,"circle",111112,NA,"False","prior_inference",1,3,2,26,3,4,NA,NA,NA,0.24138,0.2069,0.55172,0.10345,0.34483,0.55172,0,1,0,0,0,1,0,0.33333,0.66667,0,1,0,0,0,1,0,0.33333,0.66667,111211,126.721528856578
"1581",1701,85,1277,6,"english","blue things",0,"red things",0,"green things",0.05,"solid things",0.05,"striped things",0,"polka-dotted things",0.05,NA,NA,NA,NA,NA,NA,NA,331,NA,212,123,"square",111111,NA,"False","prior_inference",1,3,2,9,11,22,NA,NA,NA,0.5,0,0.5,0,0,1,0,0,1,0,0,1,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111111,343.244836054503
"1582",1702,85,834,7,"english","clouds",0.05,"circles",0.05,"squares",0.05,"blue things",0.05,"red things",0.05,"green things",0.05,NA,NA,NA,NA,NA,NA,NA,223,NA,231,312,"striped",112111,NA,"False","prior_inference",2,1,3,23,8,12,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.66667,0,0,1,0,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112111,229.39479793816
"1583",1703,85,877,8,"english","clouds",0.05,"circles",0.05,"squares",0.05,"blue things",0.05,"red things",0.05,"green things",0.05,NA,NA,NA,NA,NA,NA,NA,213,NA,231,323,"solid",112122,NA,"False","prior_inference",2,1,3,20,8,24,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.66667,0,1,0,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112122,153.683074938984
"1584",1704,85,653,9,"english","blue things",0.85,"red things",0.5,"green things",0.05,"clouds",0.7,"circles",0.05,"squares",0.45,NA,NA,NA,NA,NA,NA,NA,111,NA,213,132,"solid",212211,NA,"True","prior_inference",2,3,1,1,20,16,0.58333,0.04167,0.375,NA,NA,NA,0.60714,0.35714,0.03571,0.66667,0,0.33333,0.66667,0.33333,0,1,0,0,0.52329,0.14337,0.33333,0.33333,0.33333,0.33333,0.53557,0.33333,0.1311,212211,100.19902814294
"1585",1705,85,357,10,"english","blue things",0.05,"red things",0.05,"green things",0.05,"solid things",0.05,"striped things",0.05,"polka-dotted things",0.05,NA,NA,NA,NA,NA,NA,NA,112,NA,212,211,"cloud",122132,NA,"False","prior_inference",1,3,2,10,11,2,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123221,77.9401497581603
"1586",1706,85,788,11,"english","blue things",0.75,"red things",0,"green things",0.5,"clouds",0.5,"circles",0.7,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,231,NA,332,312,"polka-dotted",211212,NA,"True","prior_inference",2,3,1,8,18,12,0.29412,0.41176,0.29412,NA,NA,NA,0.6,0,0.4,0.33333,0.66667,0,0,0.33333,0.66667,0.66667,0,0.33333,0.33333,0.49333,0.17334,0.33333,0.33333,0.33333,0.49333,0.17334,0.33333,211212,68.8744626469151
"1587",1707,85,758,12,"english","clouds",0.5,"circles",0.3,"squares",0.7,"blue things",0.05,"red things",0.5,"green things",0.8,NA,NA,NA,NA,NA,NA,NA,323,NA,221,211,"striped",211212,NA,"True","prior_inference",2,1,3,24,5,2,0.33333,0.2,0.46667,NA,NA,NA,0.03704,0.37037,0.59259,0.33333,0,0.66667,0,0.66667,0.33333,0,0.33333,0.66667,0.33333,0.17334,0.49333,0.33333,0.33333,0.33333,0.17334,0.33333,0.49333,211212,55.7651141831595
"1588",1708,85,1008,13,"english","clouds",0.5,"circles",0.2,"squares",0.95,"blue things",0.05,"red things",0.7,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,322,NA,221,212,"striped",212212,NA,"True","prior_inference",2,1,3,15,5,11,0.30303,0.12121,0.57576,NA,NA,NA,0.04,0.56,0.4,0.33333,0,0.66667,0,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.17334,0.49333,0.33333,0.33333,0.33333,0.14337,0.52329,0.33333,212212,38.3521246126406
"1589",1709,85,1424,14,"english","clouds",0.85,"circles",0.5,"squares",0.05,"solid things",0.1,"striped things",0.9,"polka-dotted things",0.05,NA,NA,NA,NA,NA,NA,NA,123,NA,133,313,"green",322111,NA,"True","prior_inference",3,1,2,22,25,21,0.60714,0.35714,0.03571,0.09524,0.85714,0.04762,NA,NA,NA,0.66667,0.33333,0,0,1,0,0.33333,0.33333,0.33333,0.47849,0.33333,0.18818,0.16433,0.67134,0.16433,0.33333,0.33333,0.33333,322111,41.7458533624675
"1590",1710,85,1108,15,"english","blue things",0.5,"red things",0.85,"green things",0,"clouds",0.5,"circles",0,"squares",1,NA,NA,NA,NA,NA,NA,NA,312,NA,213,213,"solid",321212,NA,"True","prior_inference",2,3,1,12,20,20,0.33333,0,0.66667,NA,NA,NA,0.37037,0.62963,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.1311,0.53557,0.33333,0.33333,0.33333,0.33333,0.53557,0.1311,321212,1.29870045438814
