"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type"
"1617","80","1280","23","english","solid","0.05","green","0","cloud","0.15","striped","0","red","0.05","polka-dotted","0.05","circle","0.2","blue","0.05","square","0.2","9",NA,"111","223","332",NA,NA,"111111","False","utterance_choice"
"1618","80","1695","24","english","green","0.5","cloud","0.05","circle","0.2","striped","0.05","red","0.05","solid","0.05",NA,NA,NA,NA,NA,NA,"6",NA,"112","223","223",NA,NA,"121212","False","utterance_choice"
"1619","80","1657","25","english","green","0.25","circle","0.25","cloud","0.05","polka-dotted","0.2","red","0","solid","0",NA,NA,NA,NA,NA,NA,"6",NA,"112","233","233",NA,NA,"121212","False","utterance_choice"
"1620","80","1406","26","english","striped","0.05","solid","0.05","red","0.05","polka-dotted","0.05","square","0.9","blue","0.05",NA,NA,NA,NA,NA,NA,"6",NA,"312","322","331",NA,NA,"322111","True","utterance_choice"
"1621","81","2225","6","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"133",NA,"233","333","green","323211",NA,"True","prior_inference"
"1622","81","200","7","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.7","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"132",NA,"131","131","polka-dotted","323212",NA,"True","prior_inference"
"1623","81","175","8","English","solid things","0.7","striped things","0.6","polka-dotted things","0.7","blue things","0.5","red things","0.7","green things","0.3",NA,NA,NA,NA,NA,NA,NA,"222",NA,"223","223","circle","323212",NA,"True","prior_inference"
"1624","81","447","9","English","solid things","0.5","striped things","0.65","polka-dotted things","0.3","clouds","0.4","circles","0.4","squares","0.65",NA,NA,NA,NA,NA,NA,NA,"322",NA,"132","232","red","321112",NA,"True","prior_inference"
"1625","81","603","10","English","clouds","0.45","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.6",NA,NA,NA,NA,NA,NA,NA,"233",NA,"232","111","green","112121",NA,"False","prior_inference"
"1626","81","2033","11","English","solid things","0.5","striped things","0.5","polka-dotted things","0.65","blue things","0.5","red things","0.6","green things","0.4",NA,NA,NA,NA,NA,NA,NA,"332",NA,"333","312","square","322122",NA,"True","prior_inference"
"1627","81","1247","12","English","clouds","0.5","circles","0.65","squares","0.5","blue things","0.65","red things","0.55","green things","0.4",NA,NA,NA,NA,NA,NA,NA,"211",NA,"223","333","solid","112112",NA,"False","prior_inference"
"1628","81","647","13","English","blue things","0.65","red things","0.4","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"111",NA,"211","332","cloud","112121",NA,"False","prior_inference"
"1629","81","1913","14","English","clouds","0.4","circles","0.45","squares","0.45","solid things","0.35","striped things","0.65","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"223",NA,"111","112","green","111212",NA,"False","prior_inference"
"1630","81","127","15","English","solid things","0.55","striped things","0.4","polka-dotted things","0.4","blue things","0.45","red things","0.6","green things","0.4",NA,NA,NA,NA,NA,NA,NA,"312",NA,"332","221","square","212111",NA,"True","prior_inference"
"1631","81","1196","17","English","green","0.7","red","0.45","square","0.6","striped","0.7","circle","0.35",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"223","222","323",NA,NA,"212232","True","utterance_choice"
"1632","81","364","18","English","solid","0.55","green","0.6","polka-dotted","0.6","circle","0.6","cloud","0.7",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"133","113","213",NA,NA,"122132","True","utterance_choice"
"1633","81","1699","19","English","circle","0.6","polka-dotted","0.65","cloud","0.6","solid","0.65","red","0.55","green","0.65",NA,NA,NA,NA,NA,NA,"6",NA,"212","133","133",NA,NA,"121212","False","utterance_choice"
"1634","81","1565","20","English","striped","0.55","square","0.6","cloud","0.4","red","0.6","blue","0.65",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"322","322","121",NA,NA,"322121","True","utterance_choice"
"1635","81","1262","21","English","red","0.65","circle","0.55","polka-dotted","0.4","square","0.65","striped","0.55","blue","0.55","cloud","0.6","solid","0.55","green","0.55","9",NA,"332","121","213",NA,NA,"111111","False","utterance_choice"
"1636","81","931","22","English","red","0.6","striped","0.6","blue","0.6","solid","0.55","circle","0.55","square","0.55",NA,NA,NA,NA,NA,NA,"6",NA,"221","221","312",NA,NA,"212121","False","utterance_choice"
"1637","81","1274","23","English","green","0.55","cloud","0.6","square","0.6","striped","0.55","blue","0.55","solid","0.55","circle","0.55","polka-dotted","0.4","red","0.4","9",NA,"312","221","133",NA,NA,"111111","False","utterance_choice"
"1638","81","1748","24","English","striped","0.55","blue","0.6","cloud","0.55","circle","0.55","red","0.6","polka-dotted","0.55",NA,NA,NA,NA,NA,NA,"6",NA,"121","131","232",NA,NA,"212112","True","utterance_choice"
"1639","81","54","25","English","square","0.35","red","0.6","polka-dotted","0.35","circle","0.55","cloud","0.55","green","0.65","striped","0.55",NA,NA,NA,NA,"7",NA,"233","132","322",NA,NA,"122111","True","utterance_choice"
"1640","81","1903","26","English","red","0.6","striped","0.45","blue","0.55","polka-dotted","0.45","green","0.55","circle","0.45","square","0.7",NA,NA,NA,NA,"7",NA,"231","323","322",NA,NA,"111212","True","utterance_choice"
"1641","82","432","6","English","solid things","1","striped things","0","polka-dotted things","0.55","blue things","1","red things","0","green things","1",NA,NA,NA,NA,NA,NA,NA,"113",NA,"122","121","cloud","321112",NA,"True","prior_inference"
"1642","82","978","7","English","clouds","0","circles","0","squares","1","solid things","0.5","striped things","0","polka-dotted things","1",NA,NA,NA,NA,NA,NA,NA,"331",NA,"223","123","blue","121112",NA,"False","prior_inference"
"1643","82","2150","8","English","solid things","1","striped things","0.5","polka-dotted things","0","blue things","1","red things","0","green things","0",NA,NA,NA,NA,NA,NA,NA,"111",NA,"332","233","cloud","111112",NA,"False","prior_inference"
"1644","82","2351","9","English","solid things","0.5","striped things","0.5","polka-dotted things","1","clouds","0.5","circles","1","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"231",NA,"233","232","blue","113232",NA,"False","prior_inference"
"1645","82","750","10","English","blue things","1","red things","0","green things","0.5","clouds","0.5","circles","1","squares","0",NA,NA,NA,NA,NA,NA,NA,"211",NA,"212","321","solid","212122",NA,"True","prior_inference"
"1646","82","442","11","English","blue things","1","red things","0.5","green things","0","solid things","0","striped things","1","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"221",NA,"213","233","circle","321112",NA,"True","prior_inference"
"1647","82","380","12","English","clouds","1","circles","0.5","squares","0","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"112",NA,"113","313","red","122132",NA,"False","prior_inference"
"1648","82","300","13","English","solid things","0","striped things","0.5","polka-dotted things","1","clouds","1","circles","0.5","squares","0",NA,NA,NA,NA,NA,NA,NA,"132",NA,"312","131","red","212222",NA,"True","prior_inference"
"1649","82","486","14","English","blue things","0","red things","0","green things","1","solid things","1","striped things","0","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"213",NA,"231","322","circle","211111",NA,"True","prior_inference"
"1650","82","117","15","English","solid things","0","striped things","0","polka-dotted things","1","blue things","0","red things","1","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"332",NA,"312","221","square","212111",NA,"True","prior_inference"
"1651","82","607","17","English","cloud","0","red","1","striped","1","green","1","square","0","solid","0.95","circle","0.05",NA,NA,NA,NA,"7",NA,"213","113","322",NA,NA,"112121","True","utterance_choice"
"1652","82","942","18","English","green","1","square","1","striped","1","circle","1","solid","1","red","1",NA,NA,NA,NA,NA,NA,"6",NA,"212","212","323",NA,NA,"212121","False","utterance_choice"
"1653","82","1999","19","English","circle","0.5","blue","1","solid","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"211","211","211",NA,NA,"323232","False","utterance_choice"
"1654","82","1101","20","English","solid","0","blue","1","striped","1","cloud","0","red","1",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"112","121","121",NA,NA,"321212","True","utterance_choice"
"1655","82","1110","21","English","red","1","green","0","square","0","polka-dotted","0","circle","1",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"232","333","333",NA,NA,"321212","True","utterance_choice"
"1656","82","1900","22","English","red","0","polka-dotted","0","green","1","circle","0","square","1",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"333","232","232",NA,NA,"123212","True","utterance_choice"
"1657","82","926","23","English","red","0","square","0","striped","1","blue","1","cloud","0","solid","0",NA,NA,NA,NA,NA,NA,"6",NA,"112","112","321",NA,NA,"212121","False","utterance_choice"
"1658","82","1520","24","English","cloud","0","blue","0","polka-dotted","1","solid","0","circle","1",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"131","111","211",NA,NA,"322112","True","utterance_choice"
"1659","82","950","25","English","solid","0","cloud","0","square","1","green","0","striped","0","red","1",NA,NA,NA,NA,NA,NA,"6",NA,"123","123","312",NA,NA,"212121","False","utterance_choice"
"1660","82","1773","26","English","red","1","circle","0","solid","0","green","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"213","213","212",NA,NA,"322132","True","utterance_choice"
"1661","83","350","6","english","solid things","0.2","striped things","0.15","polka-dotted things","0.85","clouds","0.6","circles","0.65","squares","0",NA,NA,NA,NA,NA,NA,NA,"131",NA,"111","123","blue","213211",NA,"True","prior_inference"
"1662","83","456","7","english","clouds","0.05","circles","0.85","squares","0","blue things","0","red things","1","green things","0.3",NA,NA,NA,NA,NA,NA,NA,"332",NA,"233","121","polka-dotted","211111",NA,"True","prior_inference"
"1663","83","2115","8","english","blue things","0","red things","0.8","green things","0","solid things","0","striped things","0","polka-dotted things","0.8",NA,NA,NA,NA,NA,NA,NA,"332",NA,"111","221","square","111112",NA,"False","prior_inference"
"1664","83","2245","9","english","blue things","0","red things","0.65","green things","0","clouds","0","circles","0","squares","0.8",NA,NA,NA,NA,NA,NA,NA,"322",NA,"122","222","striped","323211",NA,"True","prior_inference"
"1665","83","39","10","english","clouds","0.55","circles","0.7","squares","0","blue things","0","red things","0.75","green things","0",NA,NA,NA,NA,NA,NA,NA,"132",NA,"222","223","polka-dotted","122112",NA,"False","prior_inference"
"1666","83","163","11","english","solid things","1","striped things","0","polka-dotted things","0","blue things","1","red things","0","green things","0",NA,NA,NA,NA,NA,NA,NA,"211",NA,"221","221","circle","323212",NA,"True","prior_inference"
"1667","83","692","12","english","clouds","0","circles","0","squares","1","solid things","1","striped things","0","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"313",NA,"223","112","green","212211",NA,"True","prior_inference"
"1668","83","745","13","english","solid things","0","striped things","0","polka-dotted things","0","blue things","1","red things","0","green things","0",NA,NA,NA,NA,NA,NA,NA,"321",NA,"322","131","square","212122",NA,"True","prior_inference"
"1669","83","1487","14","english","clouds","1","circles","1","squares","0","solid things","0","striped things","0","polka-dotted things","1",NA,NA,NA,NA,NA,NA,NA,"131",NA,"333","233","blue","123211",NA,"False","prior_inference"
"1670","83","1950","15","english","clouds","1","circles","0","squares","0","blue things","1","red things","0","green things","0",NA,NA,NA,NA,NA,NA,NA,"111",NA,"332","322","solid","111212",NA,"False","prior_inference"
"1671","83","360","17","english","blue","0.75","square","0.65","polka-dotted","0.1","solid","0.65","green","0.05",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"311","331","333",NA,NA,"122132","True","utterance_choice"
"1672","83","1987","18","english","square","1","green","1","solid","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"313","313","313",NA,NA,"323232","False","utterance_choice"
"1673","83","1974","19","english","red","1","circle","1","striped","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"222","222","222",NA,NA,"323232","False","utterance_choice"
"1674","83","1290","20","english","green","0.55","red","0.7","striped","0.2","polka-dotted","0.6","blue","0.7","square","0.7","cloud","0.65","solid","0.55","circle","0.75","9",NA,"223","131","312",NA,NA,"111111","False","utterance_choice"
"1675","83","579","21","english","solid","1","circle","1","cloud","1","green","1","striped","1",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"213","223","123",NA,NA,"213212","True","utterance_choice"
"1676","83","279","22","english","red","0.95","square","0.7","circle","0.7","polka-dotted","0.6","blue","0.85","solid","0.65",NA,NA,NA,NA,NA,NA,"6",NA,"211","312","231",NA,NA,"212222","True","utterance_choice"
"1677","83","1970","23","english","circle","1","green","1","solid","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"213","213","213",NA,NA,"323232","False","utterance_choice"
"1678","83","849","24","english","polka-dotted","1","solid","1","blue","1","cloud","1","circle","1","square","0.95","red","1","striped","1",NA,NA,"8",NA,"331","111","222",NA,NA,"112111","True","utterance_choice"
"1679","83","51","25","english","blue","1","striped","0.65","circle","0.85","solid","0.65","green","0.7","cloud","0.7","square","0.8",NA,NA,NA,NA,"7",NA,"211","121","323",NA,NA,"122111","True","utterance_choice"
"1680","83","2262","26","english","polka-dotted","1","circle","1","blue","1","square","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"331","331","231",NA,NA,"213232","True","utterance_choice"
"1681","84","1256","6","English","clouds","0.15","circles","0.6","squares","0.15","solid things","0.15","striped things","0.85","polka-dotted things","0.15",NA,NA,NA,NA,NA,NA,NA,"223",NA,"131","312","green","111111",NA,"False","prior_inference"
"1682","84","1860","7","English","solid things","0.15","striped things","0.75","polka-dotted things","0.15","blue things","0.1","red things","0.8","green things","0.15",NA,NA,NA,NA,NA,NA,NA,"322",NA,"212","212","square","123212",NA,"False","prior_inference"
"1683","84","1172","8","English","solid things","0.7","striped things","0.1","polka-dotted things","0.1","clouds","0.95","circles","0.3","squares","0.1",NA,NA,NA,NA,NA,NA,NA,"113",NA,"213","112","green","212232",NA,"True","prior_inference"
"1684","84","2008","9","English","blue things","0.9","red things","0.05","green things","0.25","solid things","0.15","striped things","0.15","polka-dotted things","0.85",NA,NA,NA,NA,NA,NA,NA,"131",NA,"132","111","cloud","322122",NA,"True","prior_inference"
"1685","84","1003","10","English","clouds","0.5","circles","0.15","squares","0.9","solid things","0.9","striped things","0.5","polka-dotted things","0.1",NA,NA,NA,NA,NA,NA,NA,"313",NA,"233","331","green","212212",NA,"True","prior_inference"
"1686","84","445","11","English","clouds","0.5","circles","0.9","squares","0.15","blue things","0.85","red things","0.1","green things","0.1",NA,NA,NA,NA,NA,NA,NA,"211",NA,"313","312","solid","321112",NA,"True","prior_inference"
"1687","84","488","12","English","clouds","0.15","circles","0.85","squares","0.15","blue things","0.1","red things","0.1","green things","0.8",NA,NA,NA,NA,NA,NA,NA,"223",NA,"321","112","striped","211111",NA,"True","prior_inference"
"1688","84","689","13","English","clouds","0.2","circles","0.15","squares","0.95","solid things","0.95","striped things","0.5","polka-dotted things","0.05",NA,NA,NA,NA,NA,NA,NA,"312",NA,"132","211","red","212211",NA,"True","prior_inference"
"1689","84","215","14","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.75","striped things","0.1","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"113",NA,"113","223","cloud","212132",NA,"False","prior_inference"
"1690","84","2106","15","English","blue things","0.15","red things","0.5","green things","0.8","solid things","0.35","striped things","0.3","polka-dotted things","0.8",NA,NA,NA,NA,NA,NA,NA,"233",NA,"311","121","circle","111112",NA,"False","prior_inference"
"1691","84","2105","17","English","square","0.7","red","0.5","striped","1","blue","0.25","solid","0.25","polka-dotted","0.1","cloud","1","green","0.25",NA,NA,"8",NA,"331","123","112",NA,NA,"111112","True","utterance_choice"
"1692","84","2021","18","English","cloud","0.85","solid","0","green","0.85","circle","0","blue","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"113","111","213",NA,NA,"322122","True","utterance_choice"
"1693","84","454","19","English","solid","0","striped","0","blue","0","green","0","square","1","red","0","polka-dotted","0","circle","0",NA,NA,"8",NA,"331","313","222",NA,NA,"211111","True","utterance_choice"
"1694","84","126","20","English","square","0","circle","0","striped","0","green","1","solid","1","cloud","0","red","0",NA,NA,NA,NA,"7",NA,"113","313","222",NA,NA,"212111","True","utterance_choice"
"1695","84","1998","21","English","green","0.5","circle","0.5","solid","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"213","213","213",NA,NA,"323232","False","utterance_choice"
"1696","84","1276","22","English","circle","0.5","cloud","0.5","polka-dotted","0.5","green","0.5","solid","0.5","red","0.5","striped","0.5","square","0.5","blue","0.5","9",NA,"221","113","332",NA,NA,"111111","False","utterance_choice"
"1697","84","1959","23","English","square","0.5","red","0.5","polka-dotted","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"332","332","332",NA,NA,"323232","False","utterance_choice"
"1698","84","1975","24","English","polka-dotted","0.5","circle","0.5","green","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"233","233","233",NA,NA,"323232","False","utterance_choice"
"1699","84","2013","25","English","solid","0","striped","1","cloud","0.5","blue","1","square","1",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"321","311","121",NA,NA,"322122","True","utterance_choice"
"1700","84","1451","26","English","polka-dotted","0","green","1","blue","0.5","striped","0","cloud","1","solid","0",NA,NA,NA,NA,NA,NA,"6",NA,"121","133","113",NA,NA,"123211","True","utterance_choice"
"1701","85","1277","6","english","blue things","0","red things","0","green things","0.05","solid things","0.05","striped things","0","polka-dotted things","0.05",NA,NA,NA,NA,NA,NA,NA,"331",NA,"212","123","square","111111",NA,"False","prior_inference"
"1702","85","834","7","english","clouds","0.05","circles","0.05","squares","0.05","blue things","0.05","red things","0.05","green things","0.05",NA,NA,NA,NA,NA,NA,NA,"223",NA,"231","312","striped","112111",NA,"False","prior_inference"
"1703","85","877","8","english","clouds","0.05","circles","0.05","squares","0.05","blue things","0.05","red things","0.05","green things","0.05",NA,NA,NA,NA,NA,NA,NA,"213",NA,"231","323","solid","112122",NA,"False","prior_inference"
"1704","85","653","9","english","blue things","0.85","red things","0.5","green things","0.05","clouds","0.7","circles","0.05","squares","0.45",NA,NA,NA,NA,NA,NA,NA,"111",NA,"213","132","solid","212211",NA,"True","prior_inference"
"1705","85","357","10","english","blue things","0.05","red things","0.05","green things","0.05","solid things","0.05","striped things","0.05","polka-dotted things","0.05",NA,NA,NA,NA,NA,NA,NA,"112",NA,"212","211","cloud","122132",NA,"False","prior_inference"
"1706","85","788","11","english","blue things","0.75","red things","0","green things","0.5","clouds","0.5","circles","0.7","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"231",NA,"332","312","polka-dotted","211212",NA,"True","prior_inference"
"1707","85","758","12","english","clouds","0.5","circles","0.3","squares","0.7","blue things","0.05","red things","0.5","green things","0.8",NA,NA,NA,NA,NA,NA,NA,"323",NA,"221","211","striped","211212",NA,"True","prior_inference"
"1708","85","1008","13","english","clouds","0.5","circles","0.2","squares","0.95","blue things","0.05","red things","0.7","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"322",NA,"221","212","striped","212212",NA,"True","prior_inference"
"1709","85","1424","14","english","clouds","0.85","circles","0.5","squares","0.05","solid things","0.1","striped things","0.9","polka-dotted things","0.05",NA,NA,NA,NA,NA,NA,NA,"123",NA,"133","313","green","322111",NA,"True","prior_inference"
"1710","85","1108","15","english","blue things","0.5","red things","0.85","green things","0","clouds","0.5","circles","0","squares","1",NA,NA,NA,NA,NA,NA,NA,"312",NA,"213","213","solid","321212",NA,"True","prior_inference"
"1711","85","917","17","english","green","0.2","cloud","0.5","solid","0.5","red","0.5","circle","0.15","striped","0.15",NA,NA,NA,NA,NA,NA,"6",NA,"223","223","112",NA,NA,"212121","False","utterance_choice"
"1712","85","1259","18","english","square","0.3","solid","0.3","polka-dotted","0.25","cloud","0.3","green","0.2","red","0.35","blue","0.3","circle","0.3","striped","0.3","9",NA,"221","112","333",NA,NA,"111111","False","utterance_choice"
"1713","85","905","19","english","square","0.2","green","0.1","polka-dotted","0.1","circle","0.2","solid","0.65","red","0.7",NA,NA,NA,NA,NA,NA,"6",NA,"312","312","233",NA,NA,"212121","False","utterance_choice"
"1714","85","822","20","english","polka-dotted","0.05","square","0.5","cloud","0.1","striped","0.15","green","0.85","circle","0.05","blue","0.1","solid","0.15",NA,NA,"8",NA,"123","313","231",NA,NA,"112111","True","utterance_choice"
"1715","85","1752","21","english","circle","0.1","polka-dotted","0.85","red","0.9","cloud","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"132","132","232",NA,NA,"322132","True","utterance_choice"
"1716","85","2292","22","english","cloud","0.1","blue","0.95","solid","1","square","0.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"311","311","111",NA,NA,"213232","True","utterance_choice"
"1717","85","2203","23","english","red","0.8","solid","0.1","polka-dotted","0.1","striped","0.1","circle","0.85",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"222","232","212",NA,NA,"323211","True","utterance_choice"
"1718","85","1651","24","english","red","0.1","solid","0.1","square","0.7","cloud","0.15","green","0.6","striped","0.6",NA,NA,NA,NA,NA,NA,"6",NA,"112","323","323",NA,NA,"121212","False","utterance_choice"
"1719","85","13","25","english","polka-dotted","0.9","cloud","0.1","green","0.9","square","0.1","red","0.05","solid","0.1",NA,NA,NA,NA,NA,NA,"6",NA,"312","333","133",NA,NA,"122112","True","utterance_choice"
"1720","85","1314","26","english","blue","0.9","circle","0.9","striped","0.9","cloud","0.05","green","0.1","solid","0",NA,NA,NA,NA,NA,NA,"6",NA,"121","223","211",NA,NA,"122122","True","utterance_choice"
"1741","87","1093","6","English ","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"211",NA,"131","121","solid","113212",NA,"False","prior_inference"
"1742","87","1606","7","English ","clouds","0.2","circles","0.8","squares","0.75","blue things","0.25","red things","0.75","green things","0.8",NA,NA,NA,NA,NA,NA,NA,"131",NA,"332","222","polka-dotted","211112",NA,"True","prior_inference"
"1743","87","1422","8","English ","solid things","0.15","striped things","0.85","polka-dotted things","0.2","clouds","0.75","circles","0.2","squares","0.2",NA,NA,NA,NA,NA,NA,NA,"123",NA,"133","313","green","322111",NA,"True","prior_inference"
"1744","87","1818","9","English ","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"131",NA,"331","312","cloud","122121",NA,"False","prior_inference"
"1745","87","1251","10","English ","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"113",NA,"231","322","green","111111",NA,"False","prior_inference"
"1746","87","787","11","English ","blue things","0.1","red things","0.9","green things","0.2","clouds","0.2","circles","0.9","squares","0.15",NA,NA,NA,NA,NA,NA,NA,"212",NA,"311","321","solid","211212",NA,"True","prior_inference"
"1747","87","420","12","English ","blue things","0.2","red things","0.15","green things","0.5","clouds","0.15","circles","0.25","squares","0.75",NA,NA,NA,NA,NA,NA,NA,"323",NA,"121","221","striped","321112",NA,"True","prior_inference"
"1748","87","1797","13","English ","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.75","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"223",NA,"223","233","circle","322132",NA,"True","prior_inference"
"1749","87","2162","14","English ","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"122",NA,"331","313","cloud","121111",NA,"False","prior_inference"
"1750","87","1780","15","English ","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"221",NA,"221","222","striped","322132",NA,"True","prior_inference"
"1751","87","475","17","English ","square","0.8","polka-dotted","0.85","blue","0.85","green","0.8","solid","0.75","circle","0.85","red","0.8","cloud","0.8",NA,NA,"8",NA,"233","332","111",NA,NA,"211111","True","utterance_choice"
"1752","87","1054","18","English ","red","0.95","cloud","0.8","striped","0.85","circle","0.9","blue","0.9","square","0.8",NA,NA,NA,NA,NA,NA,"6",NA,"121","222","322",NA,NA,"113212","True","utterance_choice"
"1753","87","797","19","English ","square","0.85","blue","0.85","green","0.85","polka-dotted","0.8","solid","0.85","cloud","0.7",NA,NA,NA,NA,NA,NA,"6",NA,"133","111","311",NA,NA,"211212","True","utterance_choice"
"1754","87","1134","20","English ","striped","0.8","green","0.75","red","0.95","polka-dotted","0.8","circle","0.95",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"223","232","232",NA,NA,"321212","True","utterance_choice"
"1755","87","903","21","English ","square","0.8","green","0.85","red","0.8","cloud","0.85","solid","0.75","striped","0.85",NA,NA,NA,NA,NA,NA,"6",NA,"323","323","112",NA,NA,"212121","False","utterance_choice"
"1756","87","1666","22","English ","red","0.95","square","0.8","solid","0.85","green","0.9","circle","0.85","polka-dotted","0.8",NA,NA,NA,NA,NA,NA,"6",NA,"312","233","233",NA,NA,"121212","False","utterance_choice"
"1757","87","1475","23","English ","square","0.95","green","0.75","circle","0.95","cloud","0.85","red","0.85","polka-dotted","0.85",NA,NA,NA,NA,NA,NA,"6",NA,"133","332","232",NA,NA,"123211","True","utterance_choice"
"1758","87","1261","24","English ","solid","0.95","polka-dotted","0.85","blue","0.9","square","0.85","red","0.8","green","0.85","cloud","0.8","circle","0.9","striped","0.85","9",NA,"331","122","213",NA,NA,"111111","False","utterance_choice"
"1759","87","1298","25","English ","solid","0.8","blue","0.85","cloud","0.75","circle","0.95","striped","0.8","square","0.85","red","0.75","polka-dotted","0.85","green","0.9","9",NA,"133","311","222",NA,NA,"111111","False","utterance_choice"
"1760","87","392","26","English ","striped","0.85","cloud","0.75","solid","0.8","red","0.8","square","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"112","312","322",NA,NA,"122132","True","utterance_choice"
"1761","88","924","6","english","clouds","0","circles","0.6","squares","0","solid things","0.8","striped things","0","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"211",NA,"211","133","blue","212121",NA,"False","prior_inference"
"1762","88","2231","7","english","clouds","0.55","circles","0","squares","0","solid things","1","striped things","0","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"112",NA,"312","212","red","323211",NA,"True","prior_inference"
"1763","88","1193","8","english","clouds","0","circles","0","squares","0.35","solid things","0.75","striped things","0","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"312",NA,"322","313","red","212232",NA,"True","prior_inference"
"1764","88","637","9","english","clouds","0.05","circles","0.6","squares","0","blue things","0","red things","0.35","green things","0",NA,NA,NA,NA,NA,NA,NA,"222",NA,"232","113","striped","112121",NA,"False","prior_inference"
"1765","88","1529","10","english","solid things","0","striped things","0","polka-dotted things","0.25","clouds","0","circles","0","squares","0.3",NA,NA,NA,NA,NA,NA,NA,"332",NA,"312","212","red","322112",NA,"True","prior_inference"
"1766","88","585","11","english","solid things","1","striped things","0","polka-dotted things","0","clouds","0.45","circles","0","squares","0",NA,NA,NA,NA,NA,NA,NA,"111",NA,"121","123","blue","213212",NA,"True","prior_inference"
"1767","88","255","12","english","blue things","0","red things","0","green things","0.3","clouds","0.35","circles","0","squares","0",NA,NA,NA,NA,NA,NA,NA,"123",NA,"221","133","striped","212222",NA,"True","prior_inference"
