workerid,response6,response7,response4,response5,response2,response3,response1,response8,response9,pref9,obj1,obj3,obj2,ambiguous,slide_number,condition,trial_type,pref8,item,numFeatures,pref1,pref2,pref3,pref4,pref5,pref6,pref7,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
3,1,0,0,0,0,0,0,NA,NA,NA,323,113,233,True,17,321111,multi_slider,NA,2068,7,solid,circle,striped,cloud,square,green,polka-dotted,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
4,0,0,1,1,0,1,0.05,NA,NA,NA,312,121,212,True,3,212111,multi_slider,NA,128,7,square,circle,striped,cloud,blue,solid,red,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,0,NA,1,0,1,0,1,NA,NA,NA,212,113,132,True,4,212212,multi_slider,NA,1043,6,red,polka-dotted,circle,cloud,green,solid,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,0,NA,0,1,1,0,1,NA,NA,NA,123,221,321,True,5,123211,multi_slider,NA,1466,6,blue,striped,green,square,circle,cloud,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,0,NA,0,1,1,0,1,NA,NA,NA,211,323,211,False,6,212121,multi_slider,NA,913,6,green,striped,blue,circle,square,solid,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,NA,NA,1,0,1,1,0,NA,NA,NA,321,331,323,True,7,212232,multi_slider,NA,1200,5,blue,square,green,striped,polka-dotted,NA,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,NA,NA,1,1,0,1,0,NA,NA,NA,212,223,212,True,8,322121,multi_slider,NA,1590,5,solid,red,striped,circle,green,NA,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,1,NA,0,1,0,0,1,NA,NA,NA,332,121,332,False,9,212121,multi_slider,NA,921,6,striped,red,square,polka-dotted,cloud,blue,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,NA,NA,NA,NA,1,1,1,NA,NA,NA,323,323,323,False,10,323232,multi_slider,NA,1968,3,square,green,striped,NA,NA,NA,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,0,NA,0.05,0.95,1,0,1,NA,NA,NA,312,323,311,True,11,112132,multi_slider,NA,506,6,striped,green,blue,solid,square,red,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,NA,NA,1,NA,0.95,0.05,1,NA,NA,NA,221,231,221,True,12,213232,multi_slider,NA,2275,4,circle,polka-dotted,striped,blue,NA,NA,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,NA,NA,1,NA,1,0.05,1,NA,NA,NA,232,212,232,True,13,322132,multi_slider,NA,1800,4,solid,circle,polka-dotted,red,NA,NA,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,0.95,0,0.05,0.05,0.95,0,0.95,0.05,0.05,blue,213,331,122,False,14,111111,multi_slider,cloud,1295,9,green,solid,square,striped,polka-dotted,circle,red,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,1,NA,1,0,0.95,0.05,0.05,NA,NA,NA,232,111,232,False,15,212121,multi_slider,NA,938,6,red,solid,circle,cloud,polka-dotted,blue,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,0,NA,1,1,1,0,0,NA,NA,NA,332,221,321,True,16,211212,multi_slider,NA,779,6,striped,polka-dotted,blue,red,square,circle,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
4,1,NA,0.05,1,0,0,1,NA,NA,NA,322,323,132,True,17,212222,multi_slider,NA,265,6,red,square,green,striped,cloud,polka-dotted,NA,English,2,Female,27,"I would like to know if I followed the instructions correctly or not, or if that was point of this experiment. I was confused. I didn&quotechart know if I was supposed to select a specific object or order of objects.",Confused,2,Linux,1080,1920,Firefox,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3JAOYWH7VJ0J2UB6247I1SIH6IFL93,4,Submitted,Fri Dec 21 02:34:34 PST 2018,Thu Dec 20 09:47:31 PST 2018,Thu Dec 20 09:54:34 PST 2018,,,,,,[],6.998833333333334
5,NA,NA,0.5,0.65,0.75,0.15,0.65,NA,NA,NA,133,223,133,True,3,212132,multi_slider,NA,224,5,circle,striped,green,polka-dotted,cloud,NA,NA,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,0.7,0.75,0.75,0.7,0.8,0.65,0.7,NA,NA,NA,221,113,222,True,4,212111,multi_slider,NA,118,7,cloud,striped,green,circle,red,blue,solid,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,NA,NA,0,NA,0.15,0.7,0.05,NA,NA,NA,223,233,223,True,5,322132,multi_slider,NA,1797,4,circle,striped,polka-dotted,green,NA,NA,NA,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,0.5,0.9,0.5,0.7,0.75,0.75,0.75,NA,NA,NA,332,121,222,True,6,112112,multi_slider,NA,1212,7,square,cloud,circle,red,polka-dotted,striped,blue,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,0.85,0.8,0.5,0.85,0.85,0.5,0.85,NA,NA,NA,211,322,112,True,7,112112,multi_slider,NA,1228,7,striped,blue,red,solid,cloud,square,circle,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,NA,NA,NA,NA,0.45,0.5,0.5,NA,NA,NA,211,211,211,False,8,323232,multi_slider,NA,1981,3,circle,solid,blue,NA,NA,NA,NA,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,0.5,NA,0.75,0.4,0.85,0.25,0.85,NA,NA,NA,332,121,332,False,9,212121,multi_slider,NA,921,6,cloud,blue,square,striped,red,polka-dotted,NA,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,NA,NA,0.8,0.05,0.5,0.5,0.8,NA,NA,NA,133,132,113,True,10,212232,multi_slider,NA,1151,5,solid,polka-dotted,green,red,cloud,NA,NA,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,0.8,NA,0.55,0.5,0.95,0.5,0.85,NA,NA,NA,321,112,321,False,11,212121,multi_slider,NA,937,6,solid,cloud,blue,square,striped,red,NA,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,0.5,0.95,0.5,0.5,0.9,0.95,0.9,NA,NA,NA,212,321,213,True,12,212111,multi_slider,NA,106,7,square,red,striped,blue,circle,solid,green,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,0.95,NA,0.5,0.5,0.85,0.5,0.9,NA,NA,NA,323,311,221,True,13,212212,multi_slider,NA,1022,6,green,solid,striped,blue,square,circle,NA,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
5,0.5,NA,0.95,0.5,0.5,0.9,0.95,NA,NA,NA,123,211,211,False,14,121212,multi_slider,NA,1668,6,green,solid,striped,cloud,circle,blue,NA,English,1,Female,29,,Yes,3,Windows,768,1366,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3RJSC4XJ11QN4BK8AL8IRSLRHOL05I,5,Submitted,Fri Dec 21 02:37:12 PST 2018,Thu Dec 20 09:45:24 PST 2018,Thu Dec 20 09:57:12 PST 2018,,,,,,[],3.8001
