"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"525",555,36,2329,20,"English","solid things",0,"striped things",0,"polka-dotted things",0.85,"blue things",1,"red things",0,"green things",0,131,231,231,"cloud",123232,"False",1,2,3,7,8,8,NA,NA,NA,0,0,1,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,2.19722457733622
"526",556,37,1611,6,"English","blue things",0.8,"red things",0.45,"green things",0.45,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.75,231,222,312,"circle",211112,"True",1,3,2,8,14,12,NA,NA,NA,0.28571,0.28571,0.42857,0.47059,0.26471,0.26471,0.33333,0.33333,0.33333,0.33135,0.23508,0.43356,0.4079,0.25876,0.33333,0.33333,0.33333,0.33333,0.30769,0,0.69231,0.66667,0,0.33333,211211,2.15805490273901
"527",557,37,221,7,"English","solid things",0.45,"striped things",0.4,"polka-dotted things",0.85,"clouds",0.5,"circles",0.45,"squares",0.85,333,333,231,"green",212132,"False",3,2,1,27,27,8,0.27778,0.25,0.47222,0.26471,0.23529,0.5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213221,2.19722457733622
"528",558,37,223,8,"English","clouds",0.5,"circles",0.75,"squares",0.45,"solid things",0.6,"striped things",0.5,"polka-dotted things",0.5,212,212,113,"red",212132,"False",3,1,2,11,11,19,0.29412,0.44118,0.26471,0.375,0.3125,0.3125,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213221,2.19722457733622
"529",559,37,483,9,"English","solid things",0.55,"striped things",0.4,"polka-dotted things",0.4,"blue things",0.35,"red things",0.8,"green things",0.4,112,131,223,"cloud",211111,"True",1,2,3,10,7,23,NA,NA,NA,0.40741,0.2963,0.2963,0.22581,0.51613,0.25806,0.33333,0.33333,0.33333,0.42225,0.33333,0.24442,0.24442,0.42225,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,0.66667,0.33333,211111,2.14084234214696
"530",560,37,259,10,"English","clouds",0.65,"circles",0.45,"squares",0.5,"solid things",0.55,"striped things",0.4,"polka-dotted things",0.4,113,233,112,"green",212222,"True",3,1,2,19,26,10,0.40625,0.28125,0.3125,0.40741,0.2963,0.2963,NA,NA,NA,0.39133,0.27533,0.33333,0.39133,0.33333,0.27533,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,212222,2.17710433942063
"531",561,37,664,11,"English","solid things",0.6,"striped things",0.4,"polka-dotted things",0.5,"blue things",0.7,"red things",0.4,"green things",0.35,211,223,112,"circle",212211,"True",1,2,3,2,23,10,NA,NA,NA,0.4,0.26667,0.33333,0.48276,0.27586,0.24138,0.33333,0.33333,0.33333,0.39911,0.26756,0.33333,0.41093,0.33486,0.25421,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.64286,0.35714,0,212211,2.14692036772995
"532",562,37,1947,12,"English","solid things",0.5,"striped things",0.65,"polka-dotted things",0.5,"blue things",0.5,"red things",0.65,"green things",0.35,222,113,313,"circle",111212,"False",1,2,3,14,19,21,NA,NA,NA,0.30303,0.39394,0.30303,0.33333,0.43333,0.23333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111212,2.19722457733622
"533",563,37,54,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.85,"clouds",0.5,"circles",0.7,"squares",0.5,233,132,322,"green",122111,"False",3,2,1,26,16,15,0.29412,0.41176,0.29412,0.27027,0.27027,0.45946,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122111,2.19722457733622
"534",564,37,1579,14,"English","solid things",0.5,"striped things",0.65,"polka-dotted things",0.45,"blue things",0.5,"red things",0.5,"green things",0.75,323,323,332,"square",322121,"True",1,2,3,24,24,18,NA,NA,NA,0.3125,0.40625,0.28125,0.28571,0.28571,0.42857,0.33333,0.33333,0.33333,0.33333,0.36773,0.29893,0.33333,0.29893,0.36773,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,322121,2.17698714930934
"535",565,37,765,15,"English","blue things",0.65,"red things",0.4,"green things",0.5,"solid things",0.7,"striped things",0.5,"polka-dotted things",0.5,311,322,122,"square",211212,"True",1,3,2,3,15,13,NA,NA,NA,0.41176,0.29412,0.29412,0.41935,0.25806,0.32258,0.33333,0.33333,0.33333,0.41903,0.24763,0.33333,0.41903,0.24763,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,211212,2.17116356104623
"536",566,37,351,16,"English","blue things",0.5,"red things",0.65,"green things",0.4,"solid things",0.5,"striped things",0.7,"polka-dotted things",0.5,222,122,123,"circle",122132,"False",1,3,2,14,13,22,NA,NA,NA,0.29412,0.41176,0.29412,0.32258,0.41935,0.25806,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123221,2.19722457733622
"537",567,37,2217,17,"English","clouds",0.5,"circles",0.6,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.65,223,222,221,"striped",323211,"True",2,1,3,23,14,5,0.3125,0.375,0.3125,NA,NA,NA,0.30303,0.30303,0.39394,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.26465,0.26465,0.47071,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,323211,2.20112628893106
"538",568,37,477,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.75,"clouds",0.35,"circles",0.4,"squares",0.65,333,123,211,"green",211111,"True",3,2,1,27,22,2,0.25,0.28571,0.46429,0.28571,0.28571,0.42857,NA,NA,NA,0.24442,0.33333,0.42225,0.33333,0.24442,0.42225,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,211111,2.15231958634041
"539",569,37,2069,19,"English","blue things",0.5,"red things",0.65,"green things",0.45,"clouds",0.65,"circles",0.45,"squares",0.35,132,231,333,"polka-dotted",321111,"True",2,3,1,16,8,27,0.44828,0.31034,0.24138,NA,NA,NA,0.3125,0.40625,0.28125,0.47172,0.26414,0.26414,0.33333,0.33333,0.33333,0.26414,0.47172,0.26414,1,0,0,0.33333,0.33333,0.33333,0,1,0,321111,2.16700580411018
"540",570,37,746,20,"English","blue things",0.5,"red things",0.5,"green things",0.7,"clouds",0.65,"circles",0.5,"squares",0.4,123,323,132,"striped",212122,"True",2,3,1,22,24,16,0.41935,0.32258,0.25806,NA,NA,NA,0.29412,0.29412,0.41176,0.39747,0.33333,0.26919,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212122,2.17857626691793
"541",571,38,614,6,"English","clouds",0.5,"circles",0.65,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.6,233,231,312,"green",112121,"False",3,1,2,26,8,12,0.30303,0.39394,0.30303,0.3125,0.3125,0.375,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112121,2.19722457733622
"542",572,38,167,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.35,"clouds",0.5,"circles",0.5,"squares",0.5,111,131,131,"blue",323212,"True",3,2,1,1,7,7,0.33333,0.33333,0.33333,0.37037,0.37037,0.25926,NA,NA,NA,0.33333,0.33333,0.33333,0.40533,0.33333,0.26134,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,323212,2.18788204797328
"543",573,38,1409,8,"English","clouds",0.5,"circles",0.5,"squares",0.8,"blue things",0.5,"red things",0.6,"green things",0.5,322,122,221,"striped",322111,"True",2,1,3,15,13,5,0.27778,0.27778,0.44444,NA,NA,NA,0.3125,0.375,0.3125,0.28695,0.29583,0.41722,0.33333,0.33333,0.33333,0.30439,0.36228,0.33333,0,0,1,0.33333,0.33333,0.33333,0,0.66667,0.33333,322111,2.16939615589252
"544",574,38,584,9,"English","clouds",0.45,"circles",0.65,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,211,111,131,"solid",213212,"True",2,1,3,2,1,7,0.28125,0.40625,0.3125,NA,NA,NA,0.33333,0.33333,0.33333,0.27947,0.3872,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213212,2.18594214648071
"545",575,38,805,10,"English","blue things",0.5,"red things",0.55,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,222,323,131,"circle",112111,"False",1,3,2,14,24,7,NA,NA,NA,0.33333,0.33333,0.33333,0.32258,0.35484,0.32258,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112111,2.19722457733622
"546",576,38,1993,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,122,122,122,"cloud",323232,"False",1,2,3,13,13,13,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"547",577,38,571,12,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.7,"green things",0.5,112,111,311,"cloud",213212,"True",1,2,3,10,1,3,NA,NA,NA,0.33333,0.33333,0.33333,0.29412,0.41176,0.29412,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27947,0.3872,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,213212,2.18738407410655
"548",578,38,1738,13,"English","clouds",0.5,"circles",0.5,"squares",0.65,"blue things",0.5,"red things",0.5,"green things",0.5,313,113,121,"solid",212112,"True",2,1,3,21,19,4,0.30303,0.30303,0.39394,NA,NA,NA,0.33333,0.33333,0.33333,0.27846,0.33333,0.38821,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212112,2.19169596710313
"549",579,38,338,14,"English","clouds",0.5,"circles",0.5,"squares",0.7,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,312,112,213,"red",213211,"True",3,1,2,12,10,20,0.29412,0.29412,0.41176,0.33333,0.33333,0.33333,NA,NA,NA,0.26953,0.33333,0.39714,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213211,2.18759858246876
"550",580,38,1513,15,"English","clouds",0.75,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.6,133,233,213,"green",322112,"True",3,1,2,25,26,20,0.42857,0.28571,0.28571,0.3125,0.3125,0.375,NA,NA,NA,0.40038,0.26629,0.33333,0.30203,0.33333,0.36463,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,322112,2.18000080886287
"551",581,38,216,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,212,212,122,"circle",212132,"False",1,2,3,11,11,13,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213221,2.19722457733622
"552",582,38,595,17,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.7,"striped things",0.5,"polka-dotted things",0.5,113,133,131,"green",213212,"True",3,1,2,19,25,7,0.33333,0.33333,0.33333,0.41176,0.29412,0.29412,NA,NA,NA,0.33333,0.33333,0.33333,0.3872,0.33333,0.27947,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,213212,2.18738407410655
"553",583,38,775,18,"English","clouds",0.5,"circles",0.5,"squares",0.65,"blue things",0.5,"red things",0.7,"green things",0.5,332,231,211,"polka-dotted",211212,"True",2,1,3,18,8,2,0.30303,0.30303,0.39394,NA,NA,NA,0.29412,0.41176,0.29412,0.33333,0.27249,0.39418,0.33333,0.33333,0.33333,0.27249,0.39418,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0,0.66667,0.33333,211212,2.18249294010393
"554",584,38,956,19,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,111,323,322,"solid",121112,"False",2,1,3,1,24,15,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121211,2.19722457733622
"555",585,38,1196,20,"English","blue things",0.5,"red things",0.5,"green things",0.75,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,223,222,323,"circle",212232,"True",1,3,2,23,14,24,NA,NA,NA,0.33333,0.33333,0.33333,0.28571,0.28571,0.42857,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29096,0.3757,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,213222,2.18478470460204
"556",586,39,930,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,331,112,"polka-dotted",212121,"False",2,1,3,9,9,10,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212121,2.19722457733622
"557",587,39,695,7,"English","solid things",0.5,"striped things",0.7,"polka-dotted things",0.25,"clouds",0.75,"circles",0.5,"squares",0.2,121,331,112,"blue",212211,"True",3,2,1,4,9,10,0.51724,0.34483,0.13793,0.34483,0.48276,0.17241,NA,NA,NA,0.53069,0.33333,0.13598,0.34334,0.5319,0.12476,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.35714,0.64286,0,0.33333,0.33333,0.33333,212211,2.01400828947362
"558",588,39,2027,8,"English","blue things",0.75,"red things",0,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.05,321,322,331,"square",322122,"True",1,3,2,6,15,9,NA,NA,NA,0.47619,0.47619,0.04762,0.6,0,0.4,0.33333,0.33333,0.33333,0.33333,0.46431,0.20235,0.46431,0.20235,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0,0.33333,322122,1.86432861072888
"559",589,39,739,9,"English","solid things",0.05,"striped things",0.75,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,311,222,"blue",212122,"True",3,2,1,6,3,14,0.33333,0.33333,0.33333,0.03846,0.57692,0.38462,NA,NA,NA,0.33333,0.33333,0.33333,0.15112,0.51555,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,212122,1.97606003996758
"560",590,39,1748,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.8,"polka-dotted things",0.25,121,131,232,"blue",212112,"True",3,1,2,4,7,17,0.33333,0.33333,0.33333,0.32258,0.51613,0.16129,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.52925,0.13742,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,212112,2.10153219655909
"561",591,39,2242,11,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.05,"striped things",1,"polka-dotted things",0.05,121,111,131,"cloud",323211,"True",1,3,2,4,1,7,NA,NA,NA,0.04545,0.90909,0.04545,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15867,0.68267,0.15867,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,323211,1.61301572852911
"562",592,39,789,12,"English","blue things",0.7,"red things",0.2,"green things",0.5,"solid things",0.5,"striped things",0.25,"polka-dotted things",0.75,231,222,122,"circle",211212,"True",1,3,2,8,14,13,NA,NA,NA,0.33333,0.16667,0.5,0.5,0.14286,0.35714,0.33333,0.33333,0.33333,0.33333,0.12149,0.54518,0.54518,0.12149,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.66667,0,0.33333,211212,2.01766614117995
"563",593,39,1783,13,"English","solid things",0.8,"striped things",0.2,"polka-dotted things",0.55,"clouds",0.5,"circles",0.5,"squares",0.5,311,311,321,"blue",322132,"True",3,2,1,3,3,6,0.33333,0.33333,0.33333,0.51613,0.12903,0.35484,NA,NA,NA,0.33333,0.33333,0.33333,0.46684,0.19983,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,323221,2.08939606964646
"564",594,39,518,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,131,121,211,"polka-dotted",112132,"False",2,3,1,7,4,2,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113221,2.19722457733622
"565",595,39,2155,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,213,132,322,"green",121111,"False",3,2,1,20,16,15,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121111,2.19722457733622
"566",596,39,565,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.25,"squares",0.75,323,223,222,"green",213212,"True",3,2,1,24,23,14,0.33333,0.16667,0.5,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.1351,0.53157,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213212,2.11440358958494
"567",597,39,1132,17,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.35,"clouds",0.25,"circles",0.7,"squares",0.5,213,133,133,"green",321212,"True",3,2,1,20,25,25,0.17241,0.48276,0.34483,0.45161,0.32258,0.22581,NA,NA,NA,0.07372,0.59295,0.33333,0.59295,0.33333,0.07372,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,321212,2.25991878181917
"568",598,39,1834,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,113,111,231,"green",122121,"False",3,2,1,19,1,8,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122121,2.19722457733622
"569",599,39,122,19,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.8,"green things",0.25,332,333,121,"polka-dotted",212111,"True",2,1,3,18,27,4,0.33333,0.33333,0.33333,NA,NA,NA,0.32258,0.51613,0.16129,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5541,0.11257,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,212111,2.11002206741546
"570",600,39,1071,20,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,231,311,321,"polka-dotted",113212,"False",2,1,3,8,3,6,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113212,2.19722457733622
"571",601,40,1418,6,"English","blue things",0.85,"red things",0.1,"green things",0.1,"clouds",0.1,"circles",0.85,"squares",0.85,331,332,133,"polka-dotted",322111,"True",2,3,1,9,18,25,0.05556,0.47222,0.47222,NA,NA,NA,0.80952,0.09524,0.09524,0.14525,0.33333,0.52141,0.33333,0.33333,0.33333,0.77377,0.10397,0.12226,0,0.33333,0.66667,0.33333,0.33333,0.33333,1,0,0,322111,1.5568530657585
"572",602,40,1649,7,"English","solid things",0.2,"striped things",0.85,"polka-dotted things",0.2,"blue things",0.2,"red things",0.15,"green things",0.85,223,211,131,"circle",211112,"True",1,2,3,23,2,7,NA,NA,NA,0.16,0.68,0.16,0.16667,0.125,0.70833,0.33333,0.33333,0.33333,0.04558,0.6396,0.31482,0.07381,0.33333,0.59286,0.33333,0.33333,0.33333,0,0.69231,0.30769,0,0.33333,0.66667,211211,1.92496637588014
"573",603,40,1618,8,"English","blue things",0.8,"red things",0.1,"green things",0.1,"solid things",0.85,"striped things",0.1,"polka-dotted things",0.15,221,212,132,"circle",211112,"True",1,3,2,5,11,16,NA,NA,NA,0.77273,0.09091,0.13636,0.8,0.1,0.1,0.33333,0.33333,0.33333,0.04558,0.6396,0.31482,0.59286,0.07381,0.33333,0.33333,0.33333,0.33333,0,0.69231,0.30769,0.66667,0,0.33333,211211,3.37336804434947
"574",604,40,1175,9,"English","blue things",0.05,"red things",0,"green things",0.05,"solid things",0,"striped things",0.95,"polka-dotted things",0.05,221,231,321,"circle",212232,"True",1,3,2,5,8,6,NA,NA,NA,0,0.95,0.05,0.5,0,0.5,0.33333,0.33333,0.33333,0.33333,0.55019,0.11648,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,213222,1.77373252974534
"575",605,40,149,10,"English","clouds",0,"circles",0.75,"squares",0.75,"blue things",0.1,"red things",0.95,"green things",0,212,213,331,"solid",212111,"True",2,1,3,11,20,9,0,0.5,0.5,NA,NA,NA,0.09524,0.90476,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57501,0.09166,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,212111,1.70391216744207
"576",606,40,720,11,"English","blue things",0.2,"red things",0.95,"green things",0,"solid things",0.95,"striped things",0,"polka-dotted things",0.25,312,332,211,"square",212122,"True",1,3,2,12,18,2,NA,NA,NA,0.79167,0,0.20833,0.17391,0.82609,0,0.33333,0.33333,0.33333,0.55786,0.33333,0.10881,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,212122,2.02278619872425
"577",607,40,1964,12,"English","clouds",0.95,"circles",0,"squares",0,"blue things",0,"red things",1,"green things",0,122,122,122,"striped",323232,"False",2,1,3,13,13,13,1,0,0,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"578",608,40,335,13,"English","solid things",0.95,"striped things",0,"polka-dotted things",0,"blue things",0.05,"red things",1,"green things",0,112,111,213,"cloud",213211,"True",1,2,3,10,1,20,NA,NA,NA,1,0,0,0.04762,0.95238,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09359,0.57308,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,213211,1.74163896189927
"579",609,40,299,14,"English","blue things",0,"red things",0.85,"green things",0,"solid things",0.15,"striped things",0.15,"polka-dotted things",0.95,132,111,332,"cloud",212222,"True",1,3,2,16,1,18,NA,NA,NA,0.12,0.12,0.76,0,1,0,0.33333,0.33333,0.33333,0.13533,0.33333,0.53133,0.13533,0.53133,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0.66667,0.33333,212222,1.48479627890223
"580",610,40,1420,15,"English","clouds",0.1,"circles",0.8,"squares",0.8,"solid things",0,"striped things",0.15,"polka-dotted things",0.85,232,332,122,"red",322111,"True",3,1,2,17,18,13,0.05882,0.47059,0.47059,0,0.15,0.85,NA,NA,NA,0.12226,0.77377,0.10397,0.33333,0.14525,0.52141,0.33333,0.33333,0.33333,0,1,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,322111,2.15249561040753
"581",611,40,2384,16,"English","blue things",0.95,"red things",0,"green things",0,"clouds",0,"circles",0.75,"squares",0.95,331,311,321,"polka-dotted",113232,"False",2,3,1,9,3,6,0,0.44118,0.55882,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113232,2.19722457733622
"582",612,40,1876,17,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",0,"circles",0.8,"squares",0.95,332,233,233,"red",123212,"False",3,2,1,18,26,26,0,0.45714,0.54286,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212,2.19722457733622
"583",613,40,1484,18,"English","solid things",0.75,"striped things",0.05,"polka-dotted things",0.15,"clouds",0,"circles",1,"squares",0.05,212,221,231,"red",123211,"False",3,2,1,11,5,8,0,0.95238,0.04762,0.78947,0.05263,0.15789,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123211,2.19722457733622
